ip484,13596.0,13596	
ip485,26973.94,485531	
ip486,16635.0,465780	
ip487,3564.0,3564	
ip488,20734.17,373215	
ip489,4331.5,8663	
ip49,105424.0,105424	
ip490,7339.33,22018	
ip491,1370.67,4112	
ip492,22108.0,22108	
ip493,0.0,0	
ip494,0.0,0	
ip495,303.5,607	
ip496,12550.0,125500	
ip497,14528.65,377745	
ip498,2834.5,5669	
ip499,4594.0,41346	
ip5,12550.0,25100	
ip50,81083.0,81083	
ip500,121229.2,606146	
ip501,12550.0,37650	
ip502,16401.2,164012	
ip503,69181.0,69181	
ip504,26513.71,450733	
ip505,41437.0,41437	
ip506,12550.0,12550	
ip507,13596.0,13596	
ip508,299.0,598	
ip509,40416.0,40416	
ip51,72090.0,72090	
ip510,2117.5,8470	
ip511,12550.0,12550	
ip512,33874.6,338746	
ip513,12550.0,12550	
ip514,29093.54,378216	
ip515,13523.9,270478	
ip516,26719.24,454227	
ip517,9016.0,9016	
ip518,3924.0,15696	
ip519,0.0,0	
ip52,6412.0,12824	
ip520,31679.0,316790	
ip521,12550.0,12550	
ip522,3477.67,10433	
ip523,244.4,1222	
ip524,33874.6,338746	
ip525,101120.6,505603	
ip526,286.0,286	
ip527,150202.17,1802426	
ip528,33874.6,338746	
ip529,41828.0,41828	
ip53,22814.0,22814	
ip530,18877.95,396437	
ip531,16104.56,144941	
ip532,33874.6,338746	
ip533,318.0,318	
ip534,37505.0,37505	
ip535,12550.0,12550	
ip536,66836.0,735196	
ip537,15952.12,127617	
ip538,4700.5,18802	
ip539,29521.82,324740	
ip54,403.25,3226	
ip540,53502.57,1230559	
ip541,13000.0,39000	
ip542,19341.0,19341	
ip543,81083.0,81083	
ip544,72090.0,72090	
ip545,7383.0,7383	
ip546,16683.33,50050	
ip547,117492.0,117492	
ip548,34868.58,662503	
ip549,31211.71,218482	
ip55,22814.0,22814	
ip550,20734.17,373215	
ip551,20734.17,373215	
ip552,12550.0,62750	
ip553,112796.71,1579154	
ip554,55332.0,110664	
ip555,33874.6,338746	
ip556,21174.8,211748	
ip557,7540.67,22622	
ip558,33874.6,338746	
ip559,2088.0,2088	
ip56,5688.0,68256	
ip560,111604.25,446417	
ip561,2369242.5,4738485	
ip562,31025.67,93077	
ip563,17863.0,17863	
ip564,25571.5,409144	
ip565,24088.88,192711	
ip566,505862.0,5058620	
ip567,72090.0,72090	
ip568,81083.0,81083	
ip569,12550.0,12550	
ip57,81083.0,162166	
ip570,12550.0,25100	
ip571,569239.0,2276956	
ip572,59295.0,59295	
ip573,318.0,318	
ip574,16801.5,134412	
ip575,1168.0,7008	
ip576,8198.75,65590	
ip577,110095.0,110095	
ip578,12550.0,25100	
ip579,8198.75,65590	
ip58,6412.0,51296	
ip580,31679.0,316790	
ip581,9829.5,19659	
ip582,7341.91,80761	
ip583,12550.0,12550	
ip584,20182.38,746748	
ip585,41828.0,41828	
ip586,31679.0,316790	
ip587,81083.0,81083	
ip588,8198.75,65590	
ip589,27545.25,220362	
ip59,1645.67,9874	
ip590,143.0,572	
ip591,13600.0,13600	
ip592,58136.0,58136	
ip593,41828.0,41828	
ip594,0.0,0	
ip595,81083.0,81083	
ip596,105830.0,105830	
ip597,1370.67,4112	
ip598,9825.0,9825	
ip599,143.0,286	
ip6,12550.0,100400	
ip60,12550.0,62750	
ip600,31679.0,316790	
ip601,277.0,554	
ip602,109331.0,109331	
ip603,13836.49,484277	
ip604,13714.4,68572	
ip605,22814.0,22814	
ip606,11077.0,11077	
ip607,24088.88,192711	
ip608,12550.0,37650	
ip609,6412.0,12824	
ip61,81083.0,81083	
ip610,21174.8,211748	
ip611,8198.75,131180	
ip612,15036.1,586408	
ip613,17620.0,70480	
ip614,6943.0,13886	
ip615,40027.0,40027	
ip616,110095.0,110095	
ip617,30824.0,339064	
ip618,12271.0,12271	
ip619,8655.0,8655	
ip62,80023.4,800234	
ip620,12550.0,37650	
ip621,143.0,286	
ip622,28790.0,28790	
ip623,277.0,277	
ip624,4377.33,13132	
ip625,65855.0,65855	
ip626,15384.86,107694	
ip627,35163.56,316472	
ip628,12550.0,50200	
ip629,19659.63,373533	
ip63,33874.6,338746	
ip630,30824.0,339064	
ip631,33874.6,338746	
ip632,28255.33,339064	
ip633,9829.5,19659	
ip634,14603.31,423496	
ip635,28500.38,228003	
ip636,1190.5,2381	
ip637,33068.67,396824	
ip638,109181.33,327544	
ip639,143.0,286	
ip64,321725.0,321725	
ip640,0.0,0	
ip641,33874.6,338746	
ip642,20734.17,373215	
ip643,106253.67,318761	
ip644,8599.0,8599	
ip645,106253.67,318761	
ip646,15384.86,107694	
ip647,109230.5,218461	
ip648,31679.0,316790	
ip649,30824.0,339064	
ip65,308.0,308	
ip650,143.0,286	
ip651,17620.0,70480	
ip652,12550.0,100400	
ip653,3083.57,21585	
ip654,9880.5,19761	
ip655,20405.5,40811	
ip656,9829.5,19659	
ip657,27998.56,447977	
ip658,6375.5,12751	
ip659,122300.0,122300	
ip66,81083.0,81083	
ip660,16401.2,164012	
ip661,16401.2,164012	
ip662,105830.0,105830	
ip663,25439.65,432474	
ip664,27738.5,55477	
ip665,12550.0,12550	
ip666,0.0,0	
ip667,318.0,636	
ip668,33874.6,338746	
ip669,10113.7,101137	
ip67,3352.5,6705	
ip670,23319.65,396434	
ip671,110095.0,110095	
ip672,40874.0,40874	
ip673,160941.33,482824	
ip674,29093.54,378216	
ip675,33874.6,338746	
ip676,17620.0,70480	
ip677,22315.83,267790	
ip678,41828.0,41828	
ip679,8198.75,65590	
ip68,29514.0,59028	
ip680,0.0,0	
ip681,30824.0,339064	
ip682,91381.67,274145	
ip683,33874.6,338746	
ip684,286.0,286	
ip685,2905.0,2905	
ip686,9829.5,19659	
ip687,16049.43,224692	
ip688,4166.4,41664	
ip689,33874.6,338746	
ip69,31679.0,316790	
ip690,25861.0,284471	
ip691,12810.0,12810	
ip692,30824.0,339064	
ip693,12550.0,25100	
ip694,102525.1,2050502	
ip695,15384.86,107694	
ip696,302.5,605	
ip697,15384.86,107694	
ip698,37505.0,37505	
ip699,630705.0,2522820	
ip7,17620.0,70480	
ip70,36928.0,36928	
ip700,33874.6,338746	
ip701,16248.0,16248	
ip702,20720.78,186487	
ip703,12550.0,12550	
ip704,16401.2,164012	
ip705,12550.0,50200	
ip706,33874.6,338746	
ip707,8198.75,65590	
ip708,6412.0,25648	
ip709,143.0,286	
ip71,14684.88,117479	
ip710,110095.0,110095	
ip711,19659.63,373533	
ip712,30824.0,339064	
ip713,25015.77,775489	
ip714,33874.6,338746	
ip715,9829.5,19659	
ip716,109331.0,109331	
ip717,33874.6,338746	
ip718,9829.5,19659	
ip719,33874.6,338746	
ip72,81083.0,81083	
ip720,13112.71,91789	
ip721,65855.0,65855	
ip722,10220.08,2667442	
ip723,143.0,572	
ip724,30824.0,339064	
ip725,31679.0,316790	
ip726,111604.25,446417	
ip727,46943.0,93886	
ip728,9829.5,19659	
ip729,56744.07,851161	
ip73,27484.71,192393	
ip730,44538.94,3518576	
ip731,6667.5,13335	
ip732,30824.0,339064	
ip733,12547.86,87835	
ip734,103816.33,311449	
ip735,302.5,605	
ip736,27555.4,413331	
ip737,29739.86,416358	
ip738,33874.6,338746	
ip739,25556.25,408900	
ip74,81083.0,81083	
ip740,12550.0,12550	
ip741,37454.71,262183	
ip742,286.0,286	
ip743,2905.0,2905	
ip744,143.0,286	
ip745,12550.0,37650	
ip746,559599.0,559599	
ip747,24368.05,462993	
ip748,12550.0,25100	
ip749,65855.0,65855	
ip75,0.0,0	
ip750,30824.0,339064	
ip751,6412.0,12824	
ip752,12808.0,12808	
ip753,12550.0,12550	
ip754,159.0,318	
ip755,37505.0,37505	
ip756,20405.5,40811	
ip757,6275.0,12550	
ip758,33068.67,396824	
ip759,65855.0,65855	
ip76,81083.0,81083	
ip760,36360.67,218164	
ip761,99060.23,1287783	
ip762,12550.0,25100	
ip763,113948.75,455795	
ip764,30824.0,339064	
ip765,5536.0,11072	
ip766,32276.67,677810	
ip767,286.0,286	
ip768,19659.63,373533	
ip769,31679.0,316790	
ip77,81083.0,81083	
ip770,23227.0,92908	
ip771,16977.14,594200	
ip772,17458.0,34916	
ip773,26914.65,457549	
ip774,0.0,0	
ip775,84528.6,422643	
ip776,26669.11,240022	
ip777,4971.0,14913	
ip778,81083.0,81083	
ip779,39125.25,156501	
ip78,81083.0,81083	
ip780,7030.0,14060	
ip781,91381.67,274145	
ip782,6418.0,12836	
ip783,76857.0,153714	
ip784,5180.56,46625	
ip785,21436.3,1371923	
ip786,318.0,318	
ip787,24665.31,394645	
ip788,30824.0,339064	
ip789,12324.0,12324	
ip79,22814.0,22814	
ip790,318.0,636	
ip791,210197.0,630591	
ip792,14684.88,117479	
ip793,21073.0,42146	
ip794,8198.75,65590	
ip795,30715.0,368580	
ip796,0.0,0	
ip797,28467.5,284675	
ip798,8198.75,65590	
ip799,16401.2,164012	
ip8,24088.88,192711	
ip80,81083.0,81083	
ip800,41828.0,41828	
ip801,65855.0,65855	
ip802,52842.0,52842	
ip803,19659.63,373533	
ip804,21174.8,211748	
ip805,0.0,0	
ip806,10808.32,205358	
ip807,2551.83,15311	
ip808,3515.5,7031	
ip809,7383.0,7383	
ip81,296.0,592	
ip810,12550.0,25100	
ip811,26378.6,263786	
ip812,12550.0,12550	
ip813,59545.0,59545	
ip814,95.33,286	
ip815,59295.0,59295	
ip816,12550.0,12550	
ip817,6412.0,12824	
ip818,101310.4,506552	
ip819,6412.0,12824	
ip82,12550.0,12550	
ip820,29573.0,29573	
ip821,36287.0,145148	
ip822,23348.75,93395	
ip823,22018.67,66056	
ip824,7863.5,47181	
ip825,22345.06,1720570	
ip826,12550.0,12550	
ip827,29093.54,378216	
ip828,27484.71,192393	
ip829,95.33,286	
ip83,17620.0,70480	
ip830,41917.0,41917	
ip831,2444.0,4888	
ip832,6683.5,13367	
ip833,99188.0,1686196	
ip834,33874.6,338746	
ip835,100235.0,200470	
ip836,65855.0,65855	
ip837,14573.12,233170	
ip838,5072.38,121737	
ip839,143.0,286	
ip84,9622.45,105847	
ip840,7317.5,14635	
ip841,9109.14,63764	
ip842,308.0,308	
ip843,31025.67,93077	
ip844,3537.5,7075	
ip845,24009.45,264104	
ip846,12550.0,12550	
ip847,21867.0,21867	
ip848,207.67,623	
ip849,143.0,286	
ip85,81083.0,81083	
ip850,8199.0,8199	
ip851,12550.0,12550	
ip852,6943.0,13886	
ip853,7317.5,14635	
ip854,12550.0,12550	
ip855,5693.0,5693	
ip856,6412.0,12824	
ip857,31262.0,31262	
ip858,15434.0,15434	
ip859,21174.8,211748	
ip86,5066.88,121605	
ip860,6412.0,25648	
ip861,13000.0,39000	
ip862,143.0,286	
ip863,277.0,277	
ip864,1190.5,2381	
ip865,19574.79,1096188	
ip866,5936.0,11872	
ip867,277.0,277	
ip868,4441.0,4441	
ip869,2263.0,2263	
ip87,31679.0,316790	
ip870,35466.5,70933	
ip871,20760.13,477483	
ip872,31679.0,316790	
ip873,15620.0,15620	
ip874,34957.27,384530	
ip875,12550.0,12550	
ip876,12550.0,12550	
ip877,17620.0,70480	
ip878,6418.0,12836	
ip879,4530.78,40777	
ip88,81083.0,81083	
ip880,106253.67,318761	
ip881,5901.8,88527	
ip882,12550.0,12550	
ip883,4367.0,13101	
ip884,143.0,286	
ip885,45048.0,90096	
ip886,274.0,274	
ip887,6418.0,12836	
ip888,8198.75,65590	
ip889,34343.5,68687	
ip89,19659.63,373533	
ip890,12550.0,12550	
ip891,286.0,286	
ip892,4102.09,94348	
ip893,7317.5,14635	
ip894,30824.0,339064	
ip895,42517.68,807836	
ip896,12923.46,930489	
ip897,100269.0,401076	
ip898,29394.62,382130	
ip899,117492.0,117492	
ip9,12550.0,12550	
ip90,286.0,572	
ip900,6273.67,18821	
ip901,41828.0,41828	
ip902,11452.27,125975	
ip903,59295.0,59295	
ip904,18700.8,374016	
ip905,8307.75,33231	
ip906,31679.0,316790	
ip907,34306.76,720442	
ip908,111745.0,111745	
ip909,110095.0,110095	
ip91,81083.0,81083	
ip910,21174.8,211748	
ip911,8198.75,65590	
ip912,8198.75,65590	
ip913,41828.0,41828	
ip914,97746.0,781968	
ip915,8198.75,65590	
ip916,24088.88,192711	
ip917,82025.0,164050	
ip918,30824.0,339064	
ip919,12550.0,12550	
ip92,1847926.0,3695852	
ip920,24882.62,323474	
ip921,12550.0,12550	
ip922,34433.58,413203	
ip923,33874.6,338746	
ip924,35163.56,316472	
ip925,286.0,286	
ip926,31679.0,316790	
ip927,35163.56,316472	
ip928,31679.0,316790	
ip929,35163.56,316472	
ip93,505197.5,2020790	
ip930,27121.86,379706	
ip931,31679.0,316790	
ip932,25225.94,403615	
ip933,35163.56,316472	
ip934,34485.16,655218	
ip935,31679.0,316790	
ip936,35163.56,316472	
ip937,35163.56,316472	
ip938,35163.56,316472	
ip939,31679.0,316790	
ip94,277.0,554	
ip940,30589.45,336484	
ip941,31679.0,316790	
ip942,35163.56,316472	
ip943,31679.0,316790	
ip944,31679.0,316790	
ip945,31679.0,316790	
ip946,31679.0,316790	
ip947,28847.73,317325	
ip948,35163.56,316472	
ip949,31679.0,316790	
ip95,8315.75,33263	
ip950,35163.56,316472	
ip951,31679.0,316790	
ip952,31679.0,316790	
ip953,35163.56,316472	
ip954,24584.13,368762	
ip955,32754.9,327549	
ip956,31679.0,316790	
ip957,31679.0,316790	
ip958,31679.0,316790	
ip959,31679.0,316790	
ip96,12550.0,25100	
ip960,31679.0,316790	
ip961,31679.0,316790	
ip962,31679.0,316790	
ip963,31679.0,316790	
ip964,35163.56,316472	
ip965,35163.56,316472	
ip966,23054.06,368865	
ip967,28912.33,86737	
ip968,38289.17,229735	
ip969,31679.0,316790	
ip97,12550.0,62750	
ip970,31679.0,316790	
ip971,35163.56,316472	
ip972,31679.0,316790	
ip973,26613.17,319358	
ip974,31679.0,316790	
ip975,31679.0,316790	
ip976,29572.09,325293	
ip977,31679.0,316790	
ip978,31679.0,316790	
ip979,31679.0,316790	
ip98,2128.17,12769	
ip980,31679.0,316790	
ip981,31679.0,316790	
ip982,28245.33,338944	
ip983,35163.56,316472	
ip984,35163.56,316472	
ip985,35163.56,316472	
ip986,31679.0,316790	
ip987,31679.0,316790	
ip988,35163.56,316472	
ip989,31679.0,316790	
ip99,12388.35,284932	
ip990,11077.0,11077	
ip991,35163.56,316472	
ip992,31679.0,316790	
ip993,32754.9,327549	
ip994,27155.47,461643	
ip995,31679.0,316790	
ip996,31679.0,316790	
ip997,31679.0,316790	
ip998,38531.44,616503	
ip999,31679.0,316790	
